person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
36,96025,MORTGAGE,3,DEBTCONSOLIDATION,D,16706,16.811065754223485,0,N,20
62,118228,MORTGAGE,32,VENTURE,A,5824,11.816321217657586,0,N,29
51,101304,MORTGAGE,21,HOMEIMPROVEMENT,A,16068,16.099139204516042,0,N,26
61,82040,MORTGAGE,5,EDUCATION,E,23862,13.227958133355175,0,Y,25
33,128668,OTHER,32,DEBTCONSOLIDATION,A,14877,11.219895300106794,0,N,8
29,87696,OWN,27,MEDICAL,A,17826,7.487189322710253,0,N,4
66,131572,RENT,23,DEBTCONSOLIDATION,B,18291,18.63557213712813,1,N,12
55,84648,RENT,3,MEDICAL,D,27993,11.223670141217244,0,Y,22
53,75030,RENT,1,MEDICAL,C,25650,8.593482629815878,0,N,2
28,76815,MORTGAGE,12,DEBTCONSOLIDATION,F,3470,8.634436340345408,0,N,3
61,105669,RENT,10,DEBTCONSOLIDATION,A,1069,8.631323942990893,0,N,10
47,132789,OTHER,34,DEBTCONSOLIDATION,E,16170,5.03710315305707,0,N,4
30,55690,OWN,38,PERSONAL,A,22224,11.573287242284888,0,N,6
33,108406,MORTGAGE,9,DEBTCONSOLIDATION,A,26697,18.360313806143473,0,N,5
58,110032,MORTGAGE,9,EDUCATION,B,13389,5.3771962755907925,0,N,9
66,77923,OTHER,7,HOMEIMPROVEMENT,A,24979,19.34896215396124,1,N,28
38,56572,RENT,4,MEDICAL,B,18512,7.686845387871724,0,N,18
34,74030,MORTGAGE,22,DEBTCONSOLIDATION,B,1597,15.783114806636585,0,N,23
47,87904,MORTGAGE,33,EDUCATION,A,9863,16.779925857891982,0,N,7
43,133461,OTHER,31,VENTURE,E,22403,16.026732380636165,0,N,25
27,126397,OTHER,15,DEBTCONSOLIDATION,B,21099,10.087634093111378,0,N,18
62,122236,RENT,3,PERSONAL,G,20721,15.557184747127687,1,N,21
28,49203,OWN,27,MEDICAL,E,3899,12.094613303812476,0,N,18
66,97088,OWN,13,EDUCATION,A,32696,7.282957138458203,0,N,15
52,25608,RENT,11,DEBTCONSOLIDATION,B,31129,8.013946617462807,1,N,26
52,141323,OWN,20,EDUCATION,C,19847,5.390442834875585,0,N,7
38,65667,OTHER,15,MEDICAL,D,22858,9.979555516220525,0,N,24
22,75547,OTHER,1,EDUCATION,E,11782,15.919842426678978,0,N,18
29,42485,OTHER,22,EDUCATION,C,14586,19.535724270060747,1,N,27
59,127596,OWN,28,DEBTCONSOLIDATION,A,12222,7.003372932067976,0,Y,5
66,29862,OWN,8,DEBTCONSOLIDATION,B,28957,10.299213063781362,1,N,28
61,148391,MORTGAGE,6,HOMEIMPROVEMENT,E,31591,7.722477810977544,0,N,24
20,123835,MORTGAGE,28,PERSONAL,C,27287,16.41330757199377,0,Y,21
48,95948,MORTGAGE,16,HOMEIMPROVEMENT,E,13731,18.793756958517207,0,N,15
69,106890,OWN,8,PERSONAL,C,30601,6.710020982339144,0,N,28
53,91880,MORTGAGE,5,PERSONAL,A,28613,18.55379818353093,0,N,22
32,77560,OTHER,19,HOMEIMPROVEMENT,F,20785,9.072394179386006,0,N,18
20,135063,OWN,9,MEDICAL,E,34995,8.345951916417057,0,N,15
53,126191,RENT,8,EDUCATION,A,19800,5.849515969416614,0,N,4
48,103529,OWN,11,VENTURE,A,16229,6.207024169069608,0,N,9
67,114218,MORTGAGE,32,HOMEIMPROVEMENT,B,1721,6.03837143878751,0,N,28
66,134462,OWN,31,HOMEIMPROVEMENT,D,11520,11.696183140207696,0,N,14
32,48415,MORTGAGE,33,MEDICAL,B,33432,14.879658323144188,1,N,29
67,84523,MORTGAGE,18,EDUCATION,A,26654,7.766311094353023,0,N,15
68,39323,RENT,32,DEBTCONSOLIDATION,B,28960,8.264582779399042,1,N,29
48,73214,RENT,15,HOMEIMPROVEMENT,B,12157,7.593452885981799,0,Y,13
58,37997,OTHER,22,VENTURE,B,12741,17.09837548707828,0,Y,26
43,141266,MORTGAGE,25,EDUCATION,C,27111,7.057698359877929,0,N,9
45,77003,OWN,36,HOMEIMPROVEMENT,E,9604,6.101076717861291,0,N,12
36,23679,RENT,8,DEBTCONSOLIDATION,C,31767,5.55075138418821,1,N,29
26,115025,RENT,29,HOMEIMPROVEMENT,C,4687,5.602255262737211,0,N,21
32,60308,MORTGAGE,12,DEBTCONSOLIDATION,C,34794,13.200092325378439,0,N,13
24,95024,OWN,15,PERSONAL,C,29244,6.409778496743789,0,N,27
45,59842,RENT,1,PERSONAL,B,20219,8.336399088961624,0,N,2
68,85408,RENT,30,HOMEIMPROVEMENT,B,6795,17.49015292852549,0,N,21
22,89532,OWN,18,MEDICAL,B,34357,19.52161838036293,1,N,23
26,73938,RENT,10,PERSONAL,E,11769,17.91286866833867,1,N,3
68,25695,OWN,13,HOMEIMPROVEMENT,D,20552,19.39403906564472,1,N,24
58,115740,MORTGAGE,24,DEBTCONSOLIDATION,C,13260,15.056770232044885,0,N,20
20,78499,RENT,6,EDUCATION,E,6077,19.808246317588313,1,N,25
68,43382,MORTGAGE,14,DEBTCONSOLIDATION,E,18160,12.445157416509264,0,N,5
36,34235,OWN,29,VENTURE,E,25723,16.920324129436043,1,N,26
62,82223,MORTGAGE,30,PERSONAL,A,17019,19.574941790212034,0,N,13
44,22366,MORTGAGE,23,HOMEIMPROVEMENT,C,16616,15.639368387427195,1,N,2
22,47467,MORTGAGE,24,PERSONAL,C,18885,19.3507997691583,1,N,11
34,79316,OTHER,7,DEBTCONSOLIDATION,C,2664,8.80466895761634,0,N,2
48,132468,OWN,29,DEBTCONSOLIDATION,A,7596,9.504132227525172,0,N,6
62,26764,OWN,35,EDUCATION,C,13232,10.958601995959715,0,N,26
51,110896,OWN,13,MEDICAL,B,33653,11.96880135606613,0,N,23
45,133831,OWN,28,HOMEIMPROVEMENT,D,19406,18.461070748541452,0,N,12
35,81836,OWN,26,EDUCATION,D,9401,18.31793682428181,0,N,3
44,51923,RENT,35,VENTURE,A,24675,14.869402449363209,1,N,10
47,143961,RENT,33,HOMEIMPROVEMENT,A,10379,8.484526716759092,0,N,13
28,115711,RENT,20,VENTURE,C,25414,8.60565922765046,0,N,8
20,36292,MORTGAGE,37,MEDICAL,C,4053,14.476149011557192,0,N,17
48,144913,MORTGAGE,10,HOMEIMPROVEMENT,C,26852,12.550819695824396,0,N,22
41,21614,OWN,32,HOMEIMPROVEMENT,D,22238,8.877992139714449,1,N,8
35,40939,OTHER,14,EDUCATION,E,20338,7.52355828201762,0,Y,28
60,132700,OWN,11,PERSONAL,A,9455,15.83938183600795,0,N,10
63,38800,RENT,23,HOMEIMPROVEMENT,C,20675,17.198475573007336,1,N,25
60,76440,OWN,36,MEDICAL,D,28269,8.919573240547097,0,N,9
26,43246,MORTGAGE,10,HOMEIMPROVEMENT,E,26805,11.373837792838936,0,N,10
33,147521,OWN,18,HOMEIMPROVEMENT,A,21517,15.702412586988887,0,Y,28
48,72805,RENT,0,HOMEIMPROVEMENT,A,5855,12.038325931217479,0,N,20
38,141327,OWN,16,HOMEIMPROVEMENT,A,22144,19.418856053861454,0,N,18
38,69648,MORTGAGE,39,MEDICAL,F,31037,6.9439881672616535,0,N,13
21,135192,OTHER,15,EDUCATION,B,22249,17.815216016310423,0,N,13
60,76851,RENT,25,PERSONAL,B,8703,9.591101378252947,0,N,5
64,51688,OWN,14,MEDICAL,A,32076,15.305703460526281,1,N,10
34,113498,MORTGAGE,7,MEDICAL,A,5674,8.805425470656049,0,Y,11
22,49764,RENT,29,VENTURE,C,3908,19.49704452575935,1,N,18
30,52470,RENT,13,PERSONAL,C,7332,5.752013964712462,0,N,11
65,145088,MORTGAGE,32,EDUCATION,C,30320,12.703570203355305,0,N,13
49,58501,OWN,6,DEBTCONSOLIDATION,A,21495,18.65769915093677,1,N,18
59,77207,OWN,17,EDUCATION,B,25939,12.047606860917792,0,N,7
37,82157,OWN,11,DEBTCONSOLIDATION,D,23701,17.605193880517763,0,N,5
67,23216,RENT,1,VENTURE,A,19617,19.247429550866276,1,N,17
21,42072,OTHER,28,VENTURE,E,1469,6.017526929860738,0,Y,18
51,113778,RENT,20,MEDICAL,A,6499,12.332109644112043,0,N,17
27,144288,OWN,6,EDUCATION,A,30206,15.296338262216432,0,N,5
41,57132,RENT,26,DEBTCONSOLIDATION,B,24056,17.482662351329587,1,N,28
25,130573,OTHER,11,EDUCATION,F,5323,7.4473346948062105,0,N,7
31,140730,RENT,19,DEBTCONSOLIDATION,B,1988,13.50177601321553,0,N,9
66,37861,MORTGAGE,13,EDUCATION,C,30870,7.443826709359689,0,N,10
59,84186,OWN,9,MEDICAL,C,15218,16.330952044762356,0,Y,27
55,132133,OWN,22,DEBTCONSOLIDATION,A,13302,9.269556308323773,0,N,29
34,24960,OWN,29,EDUCATION,A,13890,9.032270321464898,0,N,7
47,38781,RENT,30,HOMEIMPROVEMENT,F,8483,16.54702748777582,1,N,15
68,126605,RENT,9,VENTURE,A,20604,17.63011276687365,1,N,14
64,146434,RENT,18,VENTURE,C,22011,10.15004489239568,0,N,19
37,51126,OWN,18,DEBTCONSOLIDATION,F,4440,12.516537618849394,0,Y,29
21,127145,RENT,22,VENTURE,A,6732,15.40190828832097,0,N,23
32,42578,OWN,31,VENTURE,B,19788,16.177552477182488,1,N,18
64,142258,RENT,19,HOMEIMPROVEMENT,A,6152,16.551770103954553,0,Y,18
34,126034,OWN,3,PERSONAL,A,30345,10.855816331769399,0,N,18
39,37883,MORTGAGE,32,EDUCATION,A,10501,13.04512791775712,0,N,23
48,49782,RENT,0,DEBTCONSOLIDATION,C,18064,6.643206734858949,0,N,16
61,76387,OWN,12,VENTURE,C,27284,19.228274914543945,1,N,16
48,36979,MORTGAGE,2,EDUCATION,C,22206,15.521238251862329,1,N,29
22,53746,MORTGAGE,11,EDUCATION,E,19171,10.63328907850145,0,N,12
38,86266,OTHER,28,HOMEIMPROVEMENT,A,28810,10.84418524749021,0,N,8
22,20056,RENT,30,EDUCATION,B,4857,6.357261225003097,0,N,18
33,51457,OWN,35,VENTURE,B,25446,11.853847506042683,0,N,13
59,22243,OTHER,1,DEBTCONSOLIDATION,A,13431,15.095359204111267,1,N,20
23,75031,RENT,21,EDUCATION,A,11461,19.288318106683587,1,N,20
30,21701,MORTGAGE,21,HOMEIMPROVEMENT,B,1780,14.71379576797444,0,N,8
50,76381,RENT,30,DEBTCONSOLIDATION,D,30563,14.760672034610923,1,N,21
62,70438,OWN,13,DEBTCONSOLIDATION,F,17273,16.796208723342577,0,N,10
51,93839,MORTGAGE,28,DEBTCONSOLIDATION,A,18013,12.6470758356817,0,N,26
46,100636,OTHER,34,VENTURE,D,6664,5.482083261322277,0,N,27
49,131302,RENT,8,HOMEIMPROVEMENT,D,24618,18.347862122617396,1,N,5
62,127697,RENT,31,MEDICAL,B,17181,11.037070542265464,0,N,20
21,86483,OTHER,26,PERSONAL,A,33547,19.769971214451452,1,N,14
68,40505,RENT,9,EDUCATION,G,12318,11.095668052030058,1,N,23
28,26553,RENT,24,EDUCATION,C,19814,15.025017504333244,1,N,16
47,53525,RENT,32,EDUCATION,G,10821,11.898102834157116,1,N,10
50,100402,MORTGAGE,10,MEDICAL,B,26055,8.48629199998673,0,N,11
53,116008,MORTGAGE,36,DEBTCONSOLIDATION,B,30838,18.961572769464695,0,N,9
34,64348,OWN,8,DEBTCONSOLIDATION,A,17944,14.407854204692413,0,N,8
67,91187,RENT,6,PERSONAL,G,3695,11.757825589502414,1,N,8
44,27273,OWN,6,HOMEIMPROVEMENT,A,8910,7.162512216304175,0,N,22
55,84236,MORTGAGE,33,MEDICAL,A,11851,19.986606074923962,0,N,10
27,95569,RENT,18,MEDICAL,B,15803,18.42718408427449,1,N,19
28,23535,OWN,19,VENTURE,B,8460,11.341776197648551,0,N,14
56,38677,RENT,24,DEBTCONSOLIDATION,A,11951,7.571859634303042,0,N,28
67,103024,RENT,4,MEDICAL,C,32565,5.44529907350579,0,N,17
64,127157,OTHER,28,MEDICAL,B,13408,7.277527411203327,0,N,22
58,20908,OWN,26,EDUCATION,B,33721,13.01643711249067,1,N,6
51,141227,MORTGAGE,24,DEBTCONSOLIDATION,A,30460,17.23688518608723,0,N,6
36,90153,OWN,36,VENTURE,C,30796,10.452825583709874,0,N,9
54,128352,OWN,14,HOMEIMPROVEMENT,A,18278,11.509718971714417,0,N,16
56,115967,OWN,3,PERSONAL,A,6278,12.099078919251347,0,N,14
38,108989,OTHER,13,HOMEIMPROVEMENT,C,1517,5.263646119716316,0,N,2
63,55079,RENT,16,VENTURE,B,7825,7.655614870841286,0,N,13
48,101556,MORTGAGE,20,EDUCATION,A,6299,12.513631845490938,0,N,28
26,135477,OTHER,15,PERSONAL,C,34768,9.190901577281869,0,N,16
47,131889,MORTGAGE,25,HOMEIMPROVEMENT,A,21131,12.84984418410573,0,N,5
28,132321,OTHER,8,DEBTCONSOLIDATION,A,9831,6.62150127251824,0,N,18
47,69323,RENT,1,DEBTCONSOLIDATION,C,1729,17.04222925209097,0,N,22
25,65320,MORTGAGE,14,PERSONAL,C,30324,16.75616671347452,1,Y,24
48,112098,OWN,34,PERSONAL,C,26008,15.047885662282358,0,Y,3
36,109909,OTHER,23,PERSONAL,B,24171,12.971597907240021,0,Y,19
35,66105,MORTGAGE,37,MEDICAL,B,21321,10.848254081858254,0,N,13
42,50164,RENT,13,VENTURE,D,3810,15.23980037384063,0,N,24
50,21885,MORTGAGE,36,DEBTCONSOLIDATION,A,18505,16.727286310452605,1,N,3
22,77819,OTHER,36,DEBTCONSOLIDATION,A,14135,17.128886186059727,0,N,13
40,149379,RENT,5,VENTURE,C,16033,10.213710962012748,0,Y,28
45,21049,OWN,17,EDUCATION,B,30838,7.909231826028683,1,N,19
55,73281,OTHER,21,DEBTCONSOLIDATION,C,20800,10.12746440386572,0,N,17
61,63271,OTHER,17,HOMEIMPROVEMENT,A,15691,5.115877625309903,0,N,23
56,86697,RENT,1,EDUCATION,B,10806,11.348409977344144,0,N,6
41,86351,OTHER,31,HOMEIMPROVEMENT,E,32588,9.102231234179927,0,N,18
61,56534,MORTGAGE,16,PERSONAL,B,8522,16.850598873137827,0,N,12
31,113034,OWN,0,DEBTCONSOLIDATION,C,33292,15.12218509840942,0,N,8
61,78097,MORTGAGE,8,HOMEIMPROVEMENT,A,14597,5.389768065973003,0,Y,19
32,73813,RENT,12,HOMEIMPROVEMENT,A,5550,7.16430332532712,0,N,3
30,45037,OTHER,35,PERSONAL,A,6934,13.13287008579839,0,N,29
35,56007,OWN,36,EDUCATION,B,1209,14.27145930769452,0,N,4
27,99478,RENT,29,HOMEIMPROVEMENT,G,26442,16.533193004636782,1,N,10
59,47278,MORTGAGE,30,DEBTCONSOLIDATION,E,15779,19.524285815282283,1,N,2
59,28272,OTHER,22,EDUCATION,C,33943,15.528795844084595,1,N,29
64,137492,OTHER,27,EDUCATION,E,8254,13.173452478994818,0,N,29
21,148913,RENT,9,VENTURE,C,5856,11.216379534748004,0,N,29
49,77183,MORTGAGE,24,DEBTCONSOLIDATION,B,20913,16.07289446307296,0,N,25
49,119173,OTHER,35,DEBTCONSOLIDATION,A,9408,19.021270951571797,0,N,19
31,58294,MORTGAGE,25,PERSONAL,C,34587,11.34363863638653,0,N,16
29,93277,OWN,25,PERSONAL,A,15022,13.769491425736364,0,Y,12
63,82509,OTHER,12,MEDICAL,B,11663,8.105516063267665,0,N,26
30,24694,OWN,16,DEBTCONSOLIDATION,D,12662,17.86200355980805,1,N,6
34,115842,OTHER,39,EDUCATION,A,16216,15.702901016986953,0,N,10
35,78150,RENT,3,MEDICAL,A,4012,10.320608594033207,0,N,15
36,87470,OTHER,22,DEBTCONSOLIDATION,A,33332,18.11071531319867,1,N,28
45,41556,OTHER,34,PERSONAL,C,1184,19.562705352062807,0,N,13
21,84471,MORTGAGE,10,PERSONAL,A,26177,9.32780013818861,0,N,11
69,69855,MORTGAGE,11,DEBTCONSOLIDATION,B,18693,7.799442669847375,0,N,10
31,69086,OWN,8,MEDICAL,B,11958,17.478382543766195,0,N,22
45,38907,OWN,14,PERSONAL,B,30201,13.736455370123476,1,Y,3
42,137327,OWN,36,PERSONAL,A,18396,18.265523900536735,0,N,10
37,91695,OTHER,4,VENTURE,G,27430,10.212768378356877,1,N,16
51,68487,OTHER,18,HOMEIMPROVEMENT,B,1006,13.718811477867215,0,N,25
68,49158,OWN,10,DEBTCONSOLIDATION,C,5045,13.658178925420717,0,N,20
57,40293,RENT,8,VENTURE,C,2623,7.823477566604634,0,N,17
66,65761,RENT,34,HOMEIMPROVEMENT,B,15834,19.878975449046674,1,N,2
22,132117,OTHER,26,DEBTCONSOLIDATION,A,9254,14.960889396313618,0,N,22
57,119468,RENT,12,VENTURE,B,18751,14.962180302211369,0,N,19
22,53387,RENT,11,VENTURE,C,1586,9.453044594021069,0,N,26
49,60750,OWN,8,DEBTCONSOLIDATION,B,15630,14.755733743843734,0,N,6
20,88602,RENT,27,EDUCATION,A,10447,17.4946408566948,0,N,8
49,41256,RENT,12,MEDICAL,A,19871,17.202537667663293,1,N,2
64,126942,OTHER,19,DEBTCONSOLIDATION,B,1736,18.795875394430862,0,N,18
51,120641,OTHER,12,VENTURE,A,25533,7.230171723586233,0,N,16
47,143088,OTHER,26,EDUCATION,E,25674,7.742411463095583,0,N,9
40,25594,RENT,25,VENTURE,A,16218,15.652530751832055,1,N,15
65,22460,OWN,28,MEDICAL,B,11651,17.116079766388403,1,N,9
32,92356,MORTGAGE,28,EDUCATION,C,17697,15.114651020619048,0,N,17
46,74698,OTHER,21,DEBTCONSOLIDATION,D,2432,7.142872600206539,0,N,13
55,148853,OTHER,8,HOMEIMPROVEMENT,B,13710,13.92422592234184,0,N,25
26,121746,OTHER,23,MEDICAL,A,15945,16.225721640074937,0,N,8
41,36191,OWN,18,PERSONAL,A,17721,7.054707915182646,0,Y,6
29,104631,MORTGAGE,37,DEBTCONSOLIDATION,B,5341,5.837513445639774,0,N,2
58,134630,MORTGAGE,30,DEBTCONSOLIDATION,B,5299,8.821970198322708,0,N,25
34,30529,OTHER,38,DEBTCONSOLIDATION,B,24432,6.361277120822887,0,N,27
34,52175,RENT,14,EDUCATION,A,2216,7.2280906859739495,0,N,12
23,37675,OTHER,31,PERSONAL,E,20814,8.050609810509812,0,N,24
51,63158,OTHER,28,EDUCATION,A,23057,12.960377130293475,0,N,13
42,66798,RENT,33,HOMEIMPROVEMENT,B,9927,7.337878718667149,0,N,15
25,90910,RENT,8,EDUCATION,G,11523,14.07023255979913,1,N,13
43,45976,OTHER,34,DEBTCONSOLIDATION,C,31307,9.359904456398278,0,N,13
39,83116,OWN,5,VENTURE,B,5668,9.658324231996293,0,N,4
56,98678,OWN,36,PERSONAL,A,29199,19.510978060789654,0,N,8
39,82821,RENT,13,PERSONAL,F,23074,17.077288263415753,1,N,22
31,137343,OTHER,8,EDUCATION,A,30612,11.362136554864149,0,Y,27
52,32204,OWN,18,VENTURE,C,30918,11.711814973796386,1,N,28
47,75665,OTHER,22,VENTURE,E,17591,6.721889716083105,0,Y,11
27,27394,OTHER,27,EDUCATION,A,28046,17.66812390582475,1,N,11
20,135392,OTHER,15,MEDICAL,C,34961,5.059835000075818,0,N,5
56,84814,OWN,25,HOMEIMPROVEMENT,G,24947,7.167209126170031,1,N,18
41,53593,MORTGAGE,37,EDUCATION,C,17809,13.010963354129638,0,N,11
25,61964,OTHER,39,DEBTCONSOLIDATION,B,16806,7.826424969002302,0,Y,3
40,97188,OWN,24,VENTURE,E,30832,14.49170205560636,0,N,19
51,135064,MORTGAGE,34,HOMEIMPROVEMENT,C,6029,5.054606760342497,0,N,27
54,119276,RENT,4,EDUCATION,C,6064,6.476181246200154,0,N,29
34,73365,OWN,6,HOMEIMPROVEMENT,C,22241,16.470252181767737,0,N,3
24,129572,MORTGAGE,22,MEDICAL,A,34336,13.647822244039268,0,N,10
65,20443,OWN,24,VENTURE,A,34762,5.291872371310817,1,N,23
69,109439,MORTGAGE,0,MEDICAL,A,32005,8.087213102870408,0,N,14
67,119058,MORTGAGE,21,MEDICAL,A,5039,8.584450002505234,0,N,6
25,48180,OWN,3,VENTURE,A,33379,17.735908579061658,1,N,27
44,68791,RENT,27,DEBTCONSOLIDATION,B,18996,13.738062600223646,0,N,21
65,106655,OTHER,13,MEDICAL,A,8202,13.121371355911451,0,Y,10
59,95899,MORTGAGE,32,EDUCATION,E,15285,6.30050057965124,0,N,16
48,63665,OTHER,3,EDUCATION,D,7041,14.854170949191435,0,N,26
26,123700,RENT,10,HOMEIMPROVEMENT,C,34353,7.33833577842129,0,N,27
59,117077,OTHER,38,EDUCATION,B,1421,12.826120373868225,0,N,29
32,23465,OTHER,31,EDUCATION,A,18697,13.889531197335412,1,N,24
57,88247,OWN,3,HOMEIMPROVEMENT,B,21226,17.628141897366852,0,N,22
37,71559,OWN,0,PERSONAL,C,14939,17.096705954146955,0,N,23
21,45198,RENT,25,VENTURE,D,23905,7.851584189901253,0,N,20
27,74740,OWN,32,EDUCATION,A,2177,18.74287610468992,0,N,19
30,42488,MORTGAGE,16,HOMEIMPROVEMENT,C,10930,5.0413179941178745,0,N,11
52,58515,RENT,26,MEDICAL,C,32496,9.951884315873198,1,N,11
57,136411,OWN,4,MEDICAL,C,7957,5.9954969993901015,0,N,5
67,109144,OWN,6,DEBTCONSOLIDATION,A,9706,15.814474093244597,0,N,4
46,47898,RENT,24,EDUCATION,B,6461,12.503373678267817,0,N,21
39,21919,MORTGAGE,7,VENTURE,B,5597,7.624146452203112,0,N,27
31,70070,RENT,33,HOMEIMPROVEMENT,B,26993,6.276962342473427,0,N,12
62,82613,OWN,3,DEBTCONSOLIDATION,B,23955,8.391263280913002,0,N,18
50,116707,OWN,11,DEBTCONSOLIDATION,A,14906,18.81127170494525,0,Y,2
46,131777,RENT,30,HOMEIMPROVEMENT,A,26109,15.164821077743145,0,N,23
51,106135,MORTGAGE,10,HOMEIMPROVEMENT,A,28491,8.633610239911764,0,N,12
29,102501,MORTGAGE,36,HOMEIMPROVEMENT,A,14677,18.406169277625054,0,N,27
22,67003,OTHER,35,HOMEIMPROVEMENT,A,30535,7.04742008020218,0,N,5
64,68478,MORTGAGE,21,VENTURE,A,19677,15.326628959202091,0,Y,17
46,34434,RENT,0,HOMEIMPROVEMENT,A,10664,11.372681854840511,0,N,3
54,66246,MORTGAGE,3,VENTURE,C,25968,9.024742141469908,0,N,4
50,56649,MORTGAGE,35,VENTURE,D,5258,8.934611516727253,0,N,25
34,79030,OTHER,7,VENTURE,B,21991,12.512050194727188,0,N,7
35,73061,MORTGAGE,24,MEDICAL,B,10362,18.972400836033813,0,N,19
32,21999,OTHER,27,PERSONAL,D,15255,16.134863286534205,1,N,24
68,34849,OTHER,37,DEBTCONSOLIDATION,C,30519,14.931781439442206,1,N,19
54,96439,MORTGAGE,35,EDUCATION,A,28138,18.132813160977054,0,Y,2
30,135088,OWN,35,MEDICAL,C,12775,13.555038407239646,0,N,6
40,133004,RENT,3,PERSONAL,B,24795,7.879036786866942,0,N,13
30,72800,RENT,12,DEBTCONSOLIDATION,C,11535,19.657502007668796,1,N,27
49,25445,MORTGAGE,37,MEDICAL,G,7950,13.021160099798514,1,N,26
67,120932,RENT,24,DEBTCONSOLIDATION,B,27937,9.729394442823764,0,N,6
54,38040,RENT,2,VENTURE,F,3616,16.672559484290822,0,N,2
41,135308,OTHER,31,VENTURE,B,12826,11.959934609669162,0,N,19
57,84315,OWN,38,HOMEIMPROVEMENT,B,5823,5.186925471213545,0,N,21
50,20246,RENT,0,VENTURE,B,34355,9.799194877753449,1,N,6
33,51153,OWN,10,MEDICAL,D,31161,11.857908838670355,0,Y,19
43,25212,RENT,1,DEBTCONSOLIDATION,A,17366,10.589306451524038,1,N,4
69,23339,OWN,4,EDUCATION,C,13767,13.276176827126257,0,N,23
68,108678,OWN,21,DEBTCONSOLIDATION,D,27416,7.750395213558063,0,Y,23
51,76238,RENT,12,VENTURE,B,7915,13.586538415840167,0,N,27
55,39394,OTHER,22,DEBTCONSOLIDATION,A,30259,19.797849365305638,1,N,2
51,73871,OWN,30,PERSONAL,A,13496,16.30718037579431,0,N,11
34,120672,OWN,34,DEBTCONSOLIDATION,C,17340,15.268239235552992,0,N,25
62,97722,RENT,37,MEDICAL,E,33804,8.009150856477724,0,N,28
54,54607,OWN,34,PERSONAL,B,10349,13.726609116988712,0,N,23
22,72055,OWN,12,HOMEIMPROVEMENT,C,8918,17.29512733520047,0,N,20
35,124509,OTHER,6,HOMEIMPROVEMENT,A,24699,8.609576625354842,0,Y,19
24,24395,OWN,4,DEBTCONSOLIDATION,B,20343,6.301773110885579,0,N,16
40,147378,OTHER,28,EDUCATION,B,26996,14.926470554278998,0,N,28
29,35290,OWN,7,MEDICAL,C,31198,15.10382226619707,1,N,26
38,107687,OWN,7,EDUCATION,G,9698,17.065836304381552,1,N,12
44,85078,OTHER,6,PERSONAL,D,27190,14.44347131599821,0,N,25
23,23691,OTHER,18,EDUCATION,A,1972,17.721037339260235,0,N,4
48,27470,MORTGAGE,38,PERSONAL,C,14678,8.99145391914874,0,N,8
38,23841,OWN,22,EDUCATION,A,26025,5.529244836491707,1,N,8
62,122652,OTHER,35,HOMEIMPROVEMENT,A,28956,15.991858992662188,0,N,13
21,83197,OWN,31,MEDICAL,A,13921,10.789093219458046,0,N,2
29,75773,OWN,3,EDUCATION,B,33979,8.144447169481328,0,Y,23
62,37776,OWN,29,DEBTCONSOLIDATION,C,19715,5.77457186811894,0,N,4
44,146630,RENT,38,PERSONAL,B,33006,16.330642121143036,1,Y,15
39,91596,MORTGAGE,4,DEBTCONSOLIDATION,F,26640,17.39484783820846,0,N,27
67,138943,RENT,2,MEDICAL,A,18830,10.835342987434828,0,N,20
38,47584,MORTGAGE,21,DEBTCONSOLIDATION,B,18916,18.276395868373484,1,N,22
42,133829,OWN,27,HOMEIMPROVEMENT,B,33107,11.233348975389816,0,N,23
43,24300,OWN,21,HOMEIMPROVEMENT,A,2833,19.273220430752243,0,N,10
30,23338,OTHER,21,VENTURE,G,15796,19.74813264139742,1,N,14
65,82601,MORTGAGE,33,MEDICAL,B,24866,17.264396020400106,0,Y,6
53,25487,MORTGAGE,28,EDUCATION,F,23133,8.843492590949742,1,N,4
47,56282,RENT,12,HOMEIMPROVEMENT,B,3407,10.494869055568483,0,Y,18
24,115065,MORTGAGE,6,EDUCATION,A,4305,12.98982587099096,0,N,29
24,135447,OWN,9,EDUCATION,A,32653,9.930207513796333,0,N,20
40,115798,OTHER,27,PERSONAL,E,6162,17.283946952354583,0,N,5
31,145648,RENT,3,DEBTCONSOLIDATION,A,25449,18.9132224062263,1,N,11
69,96816,OTHER,31,EDUCATION,F,13933,19.786815678878483,0,N,24
23,128611,MORTGAGE,21,VENTURE,B,32388,10.044467189390668,0,N,6
68,48804,MORTGAGE,19,MEDICAL,A,19637,9.053661057091574,0,N,20
61,29915,RENT,19,MEDICAL,C,13189,7.416018220618658,0,N,10
39,31158,MORTGAGE,5,PERSONAL,A,26511,5.711937964527987,0,N,27
57,94157,OTHER,8,VENTURE,A,18506,7.6552217241749005,0,N,23
44,30547,OWN,27,DEBTCONSOLIDATION,D,23901,9.267624287144995,0,N,22
33,108713,RENT,12,VENTURE,B,33177,10.865936686387123,0,N,17
30,131789,MORTGAGE,30,MEDICAL,B,18893,6.6456628936364535,0,N,24
51,22459,OTHER,38,VENTURE,A,15225,17.303521499384466,1,N,13
30,48768,OWN,13,DEBTCONSOLIDATION,A,32111,14.285572479629602,1,Y,27
37,83146,MORTGAGE,21,HOMEIMPROVEMENT,B,34761,13.439517233954357,0,N,18
